X;Y;Z;REF_POINT
-3,779999971;-23,93999863;-21,11999893;8
-4,019999981;-23,87999916;-20,87999916;8
-4,139999866;-23,63999939;-20,52000046;8
-3,899999857;-23,69999886;-20,27999878;8
-4,019999981;-23,81999969;-20,39999962;8
0,479999989;-18,11999893;-21,29999924;9
-0,119999997;-18,60000038;-20,57999992;9
0,239999995;-18;-21,18000031;9
0,299999982;-18,47999954;-21,11999893;9
-0,359999985;-18,95999908;-21,18000031;9
-0,179999992;-19,26000023;-21;9
-0,059999999;-19,13999939;-20,87999916;9
0,119999997;-19,19999886;-21,05999947;9
0;-18,89999962;-21,11999893;9
-0,119999997;-18,95999908;-21,53999901;9
-0,179999992;-19,37999916;-21,23999977;9
-0,479999989;-19,68000031;-21,42000008;9
-0,479999989;-18,95999908;-21,18000031;9
-0,599999964;-19,31999969;-21,18000031;9
-0,239999995;-19,02000046;-20,52000046;9
-0,239999995;-19,31999969;-20,39999962;9
-0,299999982;-19,79999924;-20,63999939;9
-0,479999989;-19,37999916;-20,87999916;9
0,299999982;-19,37999916;-21,23999977;9
-0,419999987;-19,43999863;-21;9
-0,239999995;-19,26000023;-20,81999969;9
-0,299999982;-18,71999931;-20,52000046;9
-0,179999992;-19,02000046;-20,76000023;9
0,239999995;-18,95999908;-20,63999939;9
0,359999985;-19,43999863;-20,87999916;9
-0,059999999;-18,89999962;-21,11999893;9
0,359999985;-18,84000015;-20,93999863;9
-0,239999995;-19,37999916;-21,05999947;9
0;-18,65999985;-21;9
0,419999987;-19,31999969;-21,3599987;9
-0,359999985;-19,31999969;-21,05999947;9
-0,119999997;-18,60000038;-20,57999992;9
-0,059999999;-18,60000038;-20,93999863;9
0,239999995;-18,95999908;-20,87999916;9
0;-18,77999878;-21,47999954;9
-0,419999987;-19,79999924;-21,3599987;9
0,059999999;-19,61999893;-21,53999901;9
-0,539999962;-19,68000031;-21,42000008;9
-0,599999964;-20,03999901;-20,81999969;9
-0,119999997;-19,55999947;-21;9
-8,460000038;-21,42000008;-15,59999943;10
-9,119999886;-22,43999863;-14,93999958;10
