GLOBAL MAGNETIC FIELD X,GLOBAL MAGNETIC FIELD Y,GLOBAL MAGNETIC FIELD Z,REF_POINT
-9.71E-07,11.04062229,-26.64077467,16
4.17E-07,11.27114267,-27.09850439,16
3.61E-07,10.86086427,-27.45967881,16
-6.24E-07,10.67571308,-27.08992158,16
4.67E-07,10.64066152,-26.27665226,16
-9.01E-07,10.83823328,-26.6383375,16
2.61E-07,11.00860041,-26.83288001,16
-1.04E-06,10.99473961,-26.46702093,16
-1.34E-06,10.82635937,-26.82458173,16
-5.41E-07,11.07506914,-26.82361416,16
1.18E-06,11.06852717,-26.91666746,16
-7.62E-07,10.59721354,-26.27490011,16
-1.22E-07,10.28056194,-25.99812825,16
-6.64E-07,10.64527468,-26.18243785,16
-1.54E-07,10.57213294,-26.17843374,16
9.53E-07,10.71828168,-26.18555523,16
3.99E-07,10.54704024,-26.54958926,16
-5.10E-07,10.67493129,-26.36660454,16
-1.76E-06,11.35924834,-26.01459283,16
1.44E-06,11.47997073,-26.29484132,16
8.88E-08,10.43823566,-26.72628258,16
7.24E-07,10.87958964,-26.63879194,16
3.79E-07,11.47582826,-26.3789828,16
-9.97E-07,11.3624733,-26.55401421,16
-5.83E-07,11.32043364,-26.46369743,16
-1.89E-06,10.76058035,-26.54623334,16
-1.07E-08,10.58036916,-26.17688379,16
-5.62E-07,10.59015952,-26.81886726,16
-1.03E-06,10.51691328,-26.63703667,16
-2.79E-07,10.92085915,-26.37024547,16
2.31E-07,10.72717396,-26.36472762,16
-4.88E-07,10.60741513,-26.36105222,16
1.55E-06,11.44540736,-26.10232106,16
2.01E-07,7.21193453,-30.9338331,17
1.82E-07,6.683165198,-30.01420486,17
-1.74E-07,7.363363991,-30.02341616,17
-2.17E-07,6.891945175,-30.20385304,17
1.22E-07,6.962164547,-30.38244741,17
1.35E-08,6.914110846,-30.11200212,17
2.52E-07,7.379466321,-29.83671375,17
-3.34E-08,6.673484184,-30.38723618,17
2.73E-07,6.933541845,-29.75296171,17
-6.72E-08,7.084062714,-29.75024451,17
-1.68E-07,6.936705175,-30.02050527,17
-3.09E-07,7.278958892,-30.02222958,17
-8.03E-09,7.057830246,-29.84280828,17
3.21E-07,7.214422903,-30.38467881,17
7.05E-08,7.604892631,-30.38482645,17
3.23E-07,7.593888713,-30.20869953,17
1.42E-07,7.144809842,-30.47888539,17
-7.14E-09,7.037463033,-30.47967116,17
4.30E-07,7.083483045,-30.11366351,17
-8.03E-10,7.022553254,-29.93449657,17
-8.67E-08,7.158682878,-29.66603439,17
-2.47E-07,7.022314288,-29.39027439,17
3.34E-07,6.930373825,-29.65366853,17
4.03E-07,6.8015196,-30.38583654,17
2.59E-07,6.950332066,-30.1157378,17
2.99E-07,7.166706627,-29.75151708,17
3.53E-08,7.144971735,-30.11559445,17
3.97E-07,7.278502223,-29.75551174,17
4.79E-07,7.361955134,-29.84174955,17
-3.49E-07,7.472775108,-29.56856503,17
-3.21E-08,6.548650657,-29.93498441,17
2.20E-07,6.949062386,-30.47946688,17
6.14E-09,6.775645278,-30.02471686,17
-1.76E-08,7.124229101,-29.66288986,17
3.70E-07,7.441695071,-29.93464604,17
-2.86E-07,7.16920599,-29.47874689,17
-1.55E-07,6.86833132,-29.66067209,17
3.64E-07,6.617635718,-29.84573954,17
2.75E-07,6.948533486,-30.38848991,17
-5.04E-07,7.105107347,-30.47589465,17
-1.60E-07,7.375199452,-28.08565475,18
8.15E-07,7.989791238,-27.77872133,18
7.61E-07,7.884849984,-27.50358933,18
3.42E-07,7.883299559,-27.86965798,18
-5.35E-07,7.378686928,-27.86209605,18
-5.29E-07,7.188581797,-27.67607549,18
-2.36E-07,7.560474234,-27.95537254,18
2.20E-07,7.879789898,-28.0527586,18
1.22E-07,7.578099481,-27.68276243,18
2.09E-07,7.945798532,-27.87054371,18
-4.08E-07,8.072508678,-27.87220852,18
4.55E-07,7.693662818,-27.68657919,18
2.40E-07,7.826890446,-27.50480138,18
-5.73E-07,8.091212583,-27.23768087,18
4.12E-07,7.853994552,-27.23380611,18
-2.71E-07,7.205029882,-27.40579815,18
4.60E-08,7.786815921,-27.68744823,18
3.30E-07,8.327330022,-27.51618204,18
1.76E-08,7.286386162,-27.31283997,18
-3.73E-08,7.147114299,-27.76358662,18
-4.53E-07,7.057954401,-28.03763154,18
-8.64E-08,7.824494061,-27.59687837,18
4.91E-07,8.243447051,-27.24029217,18
-5.57E-07,7.486643057,-27.40856815,18
7.91E-07,7.217879371,-27.76702009,18
2.90E-07,7.983827208,-26.96390742,18
-1.45E-06,7.919963062,-27.05505693,18
-8.38E-07,7.719616309,-27.50515495,18
-1.19E-08,8.017852338,-27.87282011,18
6.19E-07,7.83580975,-27.5976873,18
-4.30E-07,7.510956786,-27.59139389,18
6.15E-07,7.695496627,-27.95688115,18
-1.17E-07,8.392454113,-27.78854172,18
4.28E-07,7.717766088,-27.22936472,18
-1.83E-07,7.525283264,-27.1378657,18
3.40E-07,7.897161469,-27.77871002,18
-4.23E-07,7.688997442,-27.7763181,18
1.63E-07,7.390506757,-27.77047675,18
6.97E-09,7.920855884,-27.5065986,18
-1.03E-06,7.572130788,-27.77307971,18
-5.53E-07,9.341011387,-28.18679246,19
6.79E-08,9.50773259,-27.91977481,19
-1.07E-07,9.013025577,-27.65001517,19
1.77E-07,8.604268416,-27.73448611,19
-2.26E-08,8.480456727,-28.08360035,19
-1.39E-07,8.680218904,-28.6397922,19
1.25E-07,9.056142694,-28.47268335,19
-2.46E-07,9.257473218,-27.9268892,19
8.59E-08,9.774389075,-27.30003976,19
6.51E-07,9.852999572,-26.92997903,19
2.43E-07,9.286552008,-27.01614959,19
2.41E-07,8.88218554,-27.65595703,19
-5.85E-08,8.986107109,-28.11991473,19
6.73E-08,9.365988586,-28.01510229,19
-5.84E-08,9.170919424,-27.54134489,19
5.13E-07,8.575172087,-28.64408609,19
-7.31E-08,8.676872043,-28.56185352,19
1.56E-07,8.737864901,-27.73032561,19
4.14E-07,8.932957514,-27.66086719,19
-1.96E-08,9.042506784,-28.383566,19
3.82E-07,8.562297597,-28.38349322,19
-1.99E-07,8.485353463,-27.6553551,19
8.90E-08,9.28451572,-27.46902057,19
-6.74E-07,9.213849305,-27.64731795,19
1.47E-07,9.027414463,-27.65986683,19
-4.66E-07,8.810402251,-27.74008607,19
-3.16E-07,9.183102916,-28.37725396,19
3.25E-07,9.13600744,-28.19036129,19
-1.75E-07,9.339183556,-27.55401066,19
-2.64E-07,9.04074146,-27.46407713,19
5.05E-07,9.09558433,-27.55870047,19
-3.07E-07,9.581583692,-27.7400365,19
-2.62E-07,9.379561821,-28.09295388,19
-2.05E-07,9.308398899,-27.55540836,19
4.97E-07,8.572266215,-27.55176556,19
4.15E-07,8.552202797,-27.65853754,19
-1.19E-07,8.584747102,-27.56248126,19
3.95E-07,8.969986215,-27.73318563,19
3.22E-07,9.322460912,-27.54466358,19
2.54E-07,9.002051244,-27.92141653,19
7.78E-07,12.9204057,-35.59143941,20
-3.65E-07,12.837191,-35.68184557,20
-3.20E-07,12.33893727,-35.12192557,20
5.34E-07,12.43482221,-35.21808768,20
-4.18E-07,12.51791306,-35.14872237,20
7.10E-07,12.46444956,-34.59958278,20
3.64E-07,12.74262865,-35.03511863,20
-1.80E-07,12.87727369,-35.40101837,20
-2.83E-07,12.62725151,-35.03677909,20
-3.80E-07,12.65451302,-34.67262628,20
3.57E-07,13.07204293,-34.76373064,20
-4.49E-07,12.82334506,-34.76310502,20
-5.09E-07,12.78513718,-35.40637819,20
7.61E-07,12.84870792,-35.31091846,20
-1.00E-07,12.74414432,-35.30732037,20
-2.02E-08,13.11432384,-34.75034946,20
3.52E-07,12.81739881,-34.65378435,20
-9.78E-07,12.83110657,-34.68060954,20
-6.40E-08,13.1140363,-34.86371197,20
-7.54E-07,13.21099906,-35.21909233,20
-3.76E-07,12.95918882,-35.12854126,20
5.28E-07,13.05879955,-35.12203701,20
-6.01E-08,13.05741598,-34.66747456,20
7.73E-07,12.32927855,-34.86392008,20
4.52E-07,12.43816254,-34.68570143,20
-5.84E-07,12.74884919,-34.95532749,20
4.01E-07,12.86198381,-35.30484947,20
-4.40E-07,12.88298014,-35.29864032,20
-5.42E-07,12.75012274,-35.41029207,20
7.78E-07,12.30154046,-35.04689356,20
5.72E-07,12.64850331,-35.3130548,20
8.14E-07,13.24923113,-34.68540706,20
-5.78E-07,12.82678518,-34.67069593,20
1.30E-07,12.72758072,-35.31499018,20
-9.25E-07,12.87952846,-35.4000071,20
-7.17E-07,12.84574241,-35.02842072,20
1.44E-06,12.6440263,-35.03107508,20
-2.35E-07,12.72692395,-34.49612879,20
2.53E-07,12.57678169,-35.21696349,20
4.66E-07,12.05116869,-35.41024401,20
