@relation RFKON_train

@attribute 4c:5e:0c:71:a8:bf numeric
@attribute d4:ca:6d:bc:1d:73 numeric
@attribute 18:28:61:13:0d:9d numeric
@attribute 00:26:5a:52:0b:8c numeric
@attribute 18:28:61:58:78:6a numeric
@attribute 4c:5e:0c:6f:20:b2 numeric
@attribute 64:66:b3:d0:4a:8d numeric
@attribute dc:02:8e:c2:23:52 numeric
@attribute 4c:5e:0c:70:52:5a numeric
@attribute 18:28:61:9e:ab:5c numeric
@attribute 4c:5e:0c:6f:20:fa numeric
@attribute c8:6c:87:46:62:1c numeric
@attribute e4:8d:8c:20:4d:c1 numeric
@attribute 18:28:61:c7:6b:67 numeric
@attribute d4:ca:6d:c9:f1:c5 numeric
@attribute 4c:5e:0c:71:aa:15 numeric
@attribute 04:18:d6:3e:4d:9f numeric
@attribute 18:28:61:1c:0b:69 numeric
@attribute 18:28:61:c7:6b:40 numeric
@attribute 98:fc:11:d7:73:e4 numeric
@attribute 18:28:61:72:86:cc numeric
@attribute c0:4a:00:0f:03:51 numeric
@attribute 4c:5e:0c:23:44:33 numeric
@attribute 08:37:3d:c7:8d:ea numeric
@attribute 06:18:d6:c2:98:24 numeric
@attribute 04:18:d6:c1:98:24 numeric
@attribute 88:e3:ab:57:c1:14 numeric
@attribute 4c:5e:0c:6f:73:41 numeric
@attribute 64:70:02:a4:35:04 numeric
@attribute ba:b4:2e:cd:29:8a numeric
@attribute e8:37:7a:6c:7f:55 numeric
@attribute c8:d7:19:bc:98:31 numeric
@attribute 38:2d:d1:3e:15:9d numeric
@attribute 3c:33:00:50:6c:77 numeric
@attribute e4:8d:8c:95:5c:60 numeric
@attribute REF_POINT {1,2,3,4,5,6,7,8,9,10,11,12,13,50,51,52,53,54}

@data
100,100,100,100,100,-44,100,100,-38,-57,-62,100,-73,100,-52,-29,100,-45,100,100,100,-56,100,100,-67,-48,100,100,100,100,100,100,-63,100,100,4
-75,-63,100,100,100,-45,100,-77,-41,-57,100,100,100,100,-52,-29,100,-43,100,100,100,-56,-65,100,-68,-53,100,100,100,100,100,100,-63,100,100,4
100,-65,100,100,100,-45,100,-67,-37,-58,100,100,100,100,-53,-28,100,-46,100,100,100,-56,100,100,-68,-54,100,100,100,100,100,100,-63,100,100,4
100,-65,100,100,100,-48,100,100,-37,-57,100,100,100,100,-58,-28,100,-45,100,100,100,-55,-65,100,-69,-48,100,100,100,100,100,100,-61,100,100,4
-74,-63,100,100,100,-45,100,-68,-40,-59,-62,100,100,100,-51,-29,100,-45,100,100,100,-55,100,100,-68,-48,100,100,100,100,100,-79,-60,100,100,4
-73,-63,100,-80,100,-46,100,-71,-38,-58,-62,100,100,100,-53,-30,100,-45,100,100,100,-56,100,100,-68,-48,100,100,100,100,100,100,-59,100,100,4
100,-62,100,100,100,-45,100,100,-36,-60,100,100,-61,100,100,-30,100,-46,100,100,100,-55,100,100,-69,-48,100,100,100,100,100,100,-60,100,100,4
100,-65,100,100,100,-45,100,100,-36,-56,-62,100,100,100,100,-30,100,-46,100,100,100,-54,100,100,-68,-48,100,100,100,100,100,100,-59,100,100,4
100,100,100,-86,100,-47,100,100,-37,-56,-63,100,100,100,-54,-29,100,-46,100,100,100,-54,100,100,-57,-52,100,100,100,100,100,100,-60,100,100,4
100,100,100,-67,100,100,-85,100,-37,-57,100,100,100,100,-54,-29,100,-46,100,100,100,-54,100,100,-67,-51,100,100,100,100,100,100,-60,100,100,4
100,-64,100,100,100,-46,100,-67,-37,100,100,100,100,100,-51,-29,100,-46,100,100,100,-55,-78,100,-59,-48,100,100,100,100,100,100,-61,100,100,4
100,-66,100,100,100,100,100,-73,-37,-57,100,100,-68,100,-53,-30,100,-46,100,100,100,-56,100,100,-67,-52,100,100,100,100,100,-76,-62,100,100,4
100,-69,100,100,100,-47,100,-63,-38,-58,-70,100,-69,100,-52,-29,100,-46,100,100,100,-55,100,100,-67,-52,100,100,100,100,100,-79,-60,100,100,4
100,100,100,-81,100,-48,-84,-73,-39,-61,100,100,100,100,-52,-28,100,-46,100,100,100,-55,-75,100,-66,-51,100,100,100,100,100,-77,-58,100,100,4
100,100,-91,100,100,-48,100,-70,-38,-60,-64,100,-68,100,-58,-28,100,-47,100,100,100,-60,100,100,-65,-53,100,100,100,100,100,100,-61,100,100,4
-77,-63,100,-81,100,-44,100,-71,-39,-58,-63,100,100,100,-54,-30,100,-46,100,100,100,-51,100,100,-67,-53,100,100,100,100,100,100,-66,100,100,4
-75,-64,100,-83,100,-46,-83,-65,-36,-58,100,100,100,100,-61,-29,100,-46,100,100,100,-58,100,100,-67,-48,100,100,100,100,100,-73,-83,100,100,4
100,100,100,100,100,100,100,-70,-41,100,100,100,100,100,-50,-33,100,-44,100,100,100,-45,-69,100,-62,-47,100,100,100,100,100,100,-55,100,100,13
100,100,100,100,100,-49,100,100,-42,-65,100,100,-60,100,-48,-32,100,-45,100,100,100,-45,100,100,-63,-55,100,100,100,100,100,100,-58,100,100,13
-71,-57,100,100,-86,-50,100,-69,-40,-68,100,100,-66,100,-51,-31,100,-45,100,100,100,-45,-71,100,-63,-48,100,100,100,100,100,-71,-55,100,100,13
-72,-56,100,100,100,-50,100,-69,-41,-65,100,100,100,100,-50,-33,100,-44,100,100,100,-45,100,100,-63,-55,100,100,100,100,100,-75,-55,100,100,13
-72,100,100,-81,100,-51,100,100,-41,-66,100,100,-63,100,-51,-32,100,-43,100,100,100,-44,100,100,-64,-49,100,100,100,100,100,100,-55,100,100,13
-72,-57,100,100,100,100,100,-70,-40,-65,100,100,-66,100,-51,-32,100,-44,100,100,100,-39,-70,100,-64,-53,100,100,100,100,100,-70,-54,100,100,13
-72,100,100,-83,100,-49,100,100,-39,-66,100,100,-65,100,-51,-31,100,-42,100,100,100,-42,-70,100,-63,-55,100,100,100,100,100,-70,-55,100,100,13
100,-57,-87,-77,100,-50,100,100,-39,-68,-72,100,-66,100,-51,-32,100,-44,100,100,100,-45,-70,100,-63,-54,100,100,100,100,100,-71,-54,100,100,13
-75,-56,100,100,100,-51,100,-73,-41,-67,100,100,-64,100,-51,-32,100,-44,100,100,100,-45,100,100,-63,-54,100,100,100,100,100,100,-53,100,100,13
100,-57,100,100,100,100,-80,-70,-38,-67,-75,100,100,100,-50,-33,100,-45,100,100,100,-45,100,100,-63,-54,100,100,100,100,100,-72,-55,100,100,13
100,-57,100,100,100,-50,100,-68,-41,-67,100,100,-64,100,-50,-33,100,-45,100,100,100,-44,-69,100,-64,-54,100,100,100,100,100,-70,-54,100,100,13
100,-56,100,-78,100,-50,100,-69,-42,-68,100,100,-64,100,-50,-33,100,-44,100,100,100,-45,-70,100,-65,-47,100,100,100,100,100,-79,-54,100,100,13
100,-57,100,100,100,-50,100,-70,-42,-69,-71,100,-64,100,-50,-32,100,-44,100,100,100,-45,-69,100,-63,-54,100,100,100,100,100,100,-54,100,100,13
100,-57,100,100,100,-51,100,-70,-43,-66,100,100,-64,100,-50,-33,100,-43,100,100,100,-45,100,100,-64,-55,100,100,100,100,100,100,-54,100,100,13
100,100,100,100,100,-51,-80,-66,-41,100,-74,100,-62,100,-51,-32,100,-44,100,100,100,-44,100,100,-64,-54,100,100,100,100,100,100,-54,100,100,13
-74,-56,100,100,100,-49,100,-69,-41,-68,100,100,-64,100,-51,-32,100,-45,100,100,100,-45,-75,100,-64,-56,100,100,100,100,100,-70,-53,100,100,13
100,100,100,100,100,-49,100,100,-45,-66,100,100,-63,100,-51,-33,100,-43,100,100,100,-44,-73,100,-63,-56,100,100,100,100,100,100,-53,100,100,13
100,-57,100,100,100,-48,100,-74,-41,100,100,100,-63,100,-50,-32,100,-45,100,100,100,-38,100,100,-63,-56,100,100,100,100,100,100,-54,100,100,13
100,100,100,100,100,-47,100,100,-40,-66,100,100,100,100,100,-34,100,-45,100,100,100,-45,100,100,-63,-55,100,100,100,100,100,-71,-51,100,100,13
-73,-56,100,100,100,-48,100,-68,-41,100,-72,100,100,100,-52,-33,100,-45,100,100,100,-45,100,100,-63,-54,100,100,100,100,100,100,-53,100,100,13
100,-56,100,100,100,-48,100,-67,-41,-68,100,100,100,100,-50,-33,100,-45,100,100,100,-44,-74,100,-63,-47,100,100,100,100,100,-79,-50,100,100,13
100,100,100,100,100,-48,100,100,-40,-65,-76,100,100,100,-51,-33,100,-45,100,100,100,-44,100,100,-63,-48,100,100,100,100,100,-71,-54,100,100,13
-73,-56,100,100,100,-47,-80,-74,-37,-64,100,100,100,100,-51,-33,100,-42,100,100,100,-41,100,100,-63,-56,100,100,100,100,100,-72,-54,100,100,13
100,-57,100,-83,-83,-48,100,-67,-40,-67,100,100,100,100,-51,-31,100,-45,100,100,100,-41,100,100,-62,-56,100,100,100,100,100,100,-55,100,100,13
-75,-56,100,-81,100,-46,100,-67,-39,-66,-75,100,-63,100,-51,-32,100,-45,100,100,100,-44,100,100,-63,-56,100,100,100,100,100,100,-55,100,100,13
100,-57,100,100,100,-46,-80,-67,-39,-76,-73,100,-58,100,-51,-33,100,-45,100,100,100,-44,100,100,-63,-48,100,100,100,100,100,100,-55,100,100,13
100,-56,100,100,100,-52,100,100,-39,-68,100,100,-64,100,-51,-32,100,-44,100,100,100,-42,100,100,-64,-56,100,100,100,100,100,-72,-54,100,100,13
100,-56,100,100,-83,-48,100,-67,-41,-67,100,100,100,100,-51,-33,100,-43,100,100,100,-39,100,100,-64,-58,100,100,100,100,100,100,-53,100,100,13
100,-55,100,100,100,-47,-80,-68,-42,-65,100,100,-64,100,-51,-33,100,-43,100,100,100,-44,100,100,-64,-58,100,100,100,100,100,-73,100,100,100,13
-73,-55,100,100,100,-49,100,-68,-42,-65,100,100,100,100,-52,-34,100,-44,100,100,100,-41,-75,100,-63,-47,100,100,100,100,100,100,-55,100,100,13
100,100,100,-87,100,-50,100,-73,-41,100,100,100,-64,100,-52,-32,100,-44,100,100,100,-45,100,100,-63,-55,100,100,100,100,100,-71,-54,100,100,13
-72,-56,100,100,100,-50,100,-68,-41,-67,100,100,-64,100,100,-33,100,-44,100,100,100,-45,-74,100,-63,-56,100,100,100,100,100,100,-55,100,100,13
100,100,100,100,100,-51,-76,100,-42,-65,-74,100,-64,100,-52,-33,100,-42,100,100,100,-39,100,100,-63,-47,100,100,100,100,100,100,-56,100,100,13
-73,-57,100,100,100,-51,100,-75,-42,100,-77,100,100,100,-52,-33,100,-44,100,100,100,-44,-72,100,-63,-56,100,100,100,100,100,100,-54,100,100,13
-72,-56,100,100,100,-49,100,-68,-41,100,100,100,-65,100,-53,-32,100,-44,100,100,100,-45,100,100,-64,-57,100,100,100,100,100,100,-56,100,100,13
100,-57,100,100,100,-51,100,-67,-44,100,100,100,-59,100,-52,-32,100,-44,100,100,100,-45,100,100,-60,-55,100,100,100,100,100,100,-54,100,100,13
-72,-56,100,100,100,-52,100,-69,-40,100,100,100,-64,100,-51,-32,100,-43,100,100,100,-44,-74,100,-64,-56,100,100,100,100,100,-68,-53,100,100,13
100,-56,100,100,100,-51,-79,100,-41,100,100,100,-64,100,-52,-33,100,-42,100,100,100,-46,-74,100,-64,-57,100,100,100,100,100,-73,-55,100,100,13
100,-56,100,100,100,100,100,-72,-41,-65,100,100,-64,100,-52,-32,100,-44,100,100,100,-46,100,100,-63,-54,100,100,100,100,100,100,-54,100,100,13
100,100,100,100,100,-51,-79,-69,-41,-65,100,100,100,100,-53,-33,100,-44,100,100,100,-45,-75,100,-64,-56,100,100,100,100,100,100,-55,100,100,13
100,100,100,100,-85,-50,100,-69,-41,-64,-76,100,-59,100,-51,-32,100,-44,100,100,100,-44,100,100,-64,-56,100,100,100,100,100,100,-56,100,100,13
100,-57,100,100,100,-50,-73,-68,-40,-64,100,100,100,100,-52,-33,100,-42,100,100,100,-45,100,100,-63,-56,100,100,100,100,100,-72,-55,100,100,13
100,-58,100,100,100,-50,100,-70,-39,-65,100,100,-65,100,-51,-34,100,-45,100,100,100,-45,-74,100,-64,-55,100,100,100,100,100,-71,-54,100,100,13
100,-56,100,-86,100,-48,100,-71,-39,100,100,100,100,100,-51,-33,100,-46,100,100,100,-42,-75,100,-63,-54,100,100,100,100,100,-71,-55,100,100,13
-70,100,100,100,100,-49,-80,100,100,100,100,100,-63,100,-50,-33,100,-45,100,100,100,-45,100,100,-64,-56,100,100,100,100,100,100,-55,100,100,13
100,-58,100,-84,100,-50,100,-74,-40,100,100,100,-64,100,-51,-32,100,-45,100,100,100,-45,100,100,-64,-48,100,100,100,100,100,100,-56,100,100,13
100,100,100,-85,100,-49,100,-70,-39,-65,100,100,-64,100,-51,-33,100,-45,100,100,100,-44,100,100,-64,-55,100,100,100,100,100,100,-55,100,100,13
-72,100,100,100,100,-49,-79,100,-39,-65,100,100,100,100,-51,-32,100,-44,100,100,100,-45,-75,100,-64,-56,100,100,100,100,100,100,-54,100,100,13
100,-57,100,-84,100,-49,100,100,-41,100,100,100,100,100,-52,-33,100,-45,100,100,100,-45,100,100,-63,-57,100,100,100,100,100,100,-55,100,100,13
-72,-57,100,100,100,-47,100,100,-37,100,100,100,100,100,-52,-32,100,-45,100,100,100,-45,-75,100,-63,-55,100,100,100,100,100,100,-55,100,100,13
100,100,100,100,100,-48,-80,-73,-37,-63,100,100,100,100,-51,-41,100,-45,100,100,100,-45,-73,100,-63,-54,100,100,100,100,100,100,-55,100,100,13
-73,-58,100,100,100,100,100,-71,-36,-64,100,100,-60,100,-51,-33,100,-45,100,100,100,-45,-74,100,-62,-56,100,100,100,100,100,100,-54,100,100,13
100,-56,100,100,-84,-50,100,-69,-37,-59,-77,100,100,100,-50,-29,100,-45,100,100,100,-44,-74,100,-62,-57,100,100,100,100,100,-78,-55,100,100,13
-73,-56,100,-86,100,-48,100,100,-39,100,100,100,-64,100,-50,-31,100,-45,100,100,100,-45,100,100,-62,-58,100,100,100,100,100,100,-55,100,100,13
-69,100,100,-85,100,-48,100,100,-38,100,100,100,-65,100,-51,-32,100,-45,100,100,100,-45,100,100,-63,-56,100,100,100,100,100,-72,-54,100,100,13
-72,-57,100,100,100,-52,100,-71,-84,100,-74,100,100,100,-51,-33,100,-45,100,100,100,-45,-75,100,-63,-55,100,100,100,100,100,100,-55,100,100,13
-71,-58,100,100,100,-51,100,100,-36,100,100,100,-63,100,-51,-32,100,-45,100,100,100,-40,100,100,-62,-55,100,100,100,100,100,100,-53,100,100,13
-71,100,100,100,100,-49,100,-70,-36,100,100,100,100,100,-52,-32,100,-44,100,100,100,-45,-73,100,-63,-48,100,100,100,100,100,-70,-53,100,100,13
-71,-57,100,-87,100,-50,100,100,-38,-66,-74,100,-65,100,-51,-73,100,-45,100,100,100,-45,100,100,-64,-56,100,100,100,100,100,100,-55,100,100,13
-71,-57,100,100,100,-46,100,-59,-37,100,100,100,-64,100,-51,-31,100,-45,100,100,100,-45,-70,100,-64,-48,100,100,100,100,100,100,-55,100,100,13
100,100,100,100,100,100,-80,100,-38,100,100,100,100,100,-51,-32,100,-45,100,100,100,-45,-71,100,-59,-54,100,100,100,100,100,100,-54,100,100,13
-74,-56,100,100,100,-48,100,100,-38,100,-76,100,-62,100,-51,-32,100,-43,100,100,100,100,-70,100,-64,-51,100,100,100,100,100,100,-56,100,100,13
100,-57,100,100,100,-50,100,-74,-37,100,100,100,-63,100,-50,-31,100,-44,100,100,100,-48,100,100,-63,-57,100,100,100,100,100,100,-56,100,100,13
-74,-57,100,100,-83,-53,100,-71,-35,100,-81,100,100,100,-53,-29,100,-42,100,100,100,-45,-71,100,-63,-53,100,100,100,100,100,100,-56,100,100,13
100,-60,100,-66,100,-53,100,-70,-35,-68,100,100,-65,100,-53,-32,100,-43,100,100,100,-45,100,100,-63,-54,100,100,100,100,100,100,-56,100,100,13
100,100,100,100,100,100,-80,100,-36,100,100,100,-64,100,-52,-32,100,-45,100,100,100,-45,100,100,-64,-53,100,100,100,100,100,100,-53,100,100,13
-72,-56,100,100,100,-51,100,-66,-71,100,100,100,-63,100,-53,-31,100,-46,100,100,100,-45,100,100,-58,-48,100,100,100,100,100,100,-54,100,100,13
100,100,100,-83,100,-51,100,100,-43,100,-74,100,100,100,-53,-30,100,-45,100,100,100,-45,100,100,-62,-54,100,100,100,100,100,-73,-56,100,100,13
100,-56,100,100,100,-52,100,-66,-37,-66,100,100,100,100,-52,-30,100,-44,100,100,100,-42,100,100,-62,-48,100,100,100,100,100,100,-57,100,100,13
-75,100,100,100,-85,100,100,100,-66,-68,100,100,-65,100,-53,-31,100,-44,100,100,100,-45,-72,100,-62,-54,100,100,100,100,100,100,-56,100,100,13
100,100,100,100,100,-51,-81,-69,-38,-72,-74,100,100,100,-51,-32,100,-46,100,100,100,-45,-74,100,-63,-55,100,100,100,100,100,-73,-55,100,100,13
100,-57,100,-87,100,-51,-78,-66,-36,-66,100,100,-63,100,-50,-31,100,-44,100,100,100,-45,-75,100,-62,-53,100,100,100,100,100,100,-53,100,100,13
100,-58,100,-83,100,-49,100,-66,-37,100,-74,100,-63,100,-50,-32,100,-44,100,100,100,-46,-73,100,-64,-47,100,100,100,100,100,100,-53,100,100,13
-71,100,100,-83,100,-48,-71,-70,-37,100,100,100,-65,100,-50,-32,100,-45,100,100,100,-39,100,100,-63,-52,100,100,100,100,100,100,-55,100,100,13
-72,100,100,100,100,-51,100,-69,-36,-63,100,100,-66,100,-50,-32,100,-42,100,100,100,-40,100,100,-61,-56,100,100,100,100,100,100,-58,100,100,13
-74,100,100,100,100,-51,100,-71,-38,-66,100,100,100,100,-52,-29,100,-43,100,100,100,-57,100,100,-67,-56,100,100,100,100,100,100,100,100,100,2
100,-63,100,100,100,-55,-84,100,-39,100,-64,100,100,100,-52,-29,100,-43,100,100,100,-57,100,100,-67,-58,100,100,100,100,100,100,100,100,100,2
-76,-68,100,100,100,-54,100,-68,-39,100,-65,100,100,100,-53,100,100,-43,100,100,100,100,-72,100,-67,-56,100,100,100,100,100,100,100,100,100,2
-80,100,100,100,100,100,100,100,-39,100,100,100,100,100,-56,-30,100,-44,100,100,100,-51,-71,100,-68,-55,100,100,100,100,100,-75,100,100,100,2
100,-60,100,100,100,-53,-84,100,-37,-64,100,100,100,100,-55,-29,100,-42,100,100,100,-56,-73,100,-67,-57,100,100,100,100,100,-76,100,100,100,2
100,-61,100,100,100,-51,100,-71,-41,100,-65,100,-70,100,-52,-30,100,-43,100,100,100,-58,-72,100,-67,-55,100,100,100,100,100,-67,100,100,100,2
100,-62,100,100,100,-51,100,-68,-38,-66,-65,100,-73,100,-52,-30,100,-43,100,100,100,-57,-71,100,-67,-56,100,100,100,100,100,-78,100,100,100,2
100,-63,100,100,100,-53,100,-68,-37,-64,100,100,-72,100,-52,-30,100,-44,100,100,100,-53,-71,100,-65,-55,100,100,100,100,100,100,100,100,100,2
-76,-63,-88,-85,100,-51,100,-70,-36,-64,-64,100,-74,100,-52,-30,100,-44,100,100,100,-58,100,100,-67,-59,100,100,100,100,100,-79,100,100,100,2
100,-62,-87,100,100,100,100,-70,-36,-65,-65,100,100,100,-53,-30,100,-43,100,100,100,-54,100,100,-67,-57,100,100,100,100,100,-78,100,100,100,2
100,-63,100,100,100,-53,100,-67,-36,-67,-66,100,-73,100,-51,-30,100,-44,100,100,100,-57,100,100,-66,-57,100,100,100,100,100,100,100,100,100,2
100,-67,100,-84,100,-52,100,-68,-37,-64,100,100,-73,100,-52,-30,100,-44,100,100,100,-56,-68,100,-67,-54,100,100,100,100,100,-73,100,100,100,2
-74,-62,100,100,100,-52,100,-69,-36,100,100,100,100,100,-52,-30,100,-41,100,100,100,-57,-72,100,-66,-54,100,100,100,100,100,100,100,100,100,2
100,-63,100,100,100,-57,100,100,-36,-66,100,100,100,100,100,-30,100,-43,100,100,100,-56,-73,100,-65,-57,100,100,100,100,100,100,100,100,100,2
100,100,100,100,-83,-53,100,-69,-37,100,100,100,100,100,-52,-30,100,-44,100,100,100,-53,100,100,-67,-53,100,100,100,100,100,100,100,100,100,2
100,100,100,100,100,-50,100,100,-36,100,-65,100,100,100,100,-30,100,-44,100,100,100,-57,100,100,-67,-47,100,100,100,100,100,100,100,100,100,2
100,-63,100,-83,100,-51,100,100,-36,100,100,100,-72,100,-52,-30,100,-44,100,100,100,-55,100,100,-67,-54,100,100,100,100,100,-76,100,100,100,2
100,100,100,100,100,-50,100,100,-36,100,-67,100,100,100,-53,-30,100,-43,100,100,100,-52,100,100,-66,-56,100,100,100,100,100,100,100,100,100,2
-74,100,100,-85,100,-51,100,-71,-36,100,100,100,100,100,-53,-31,100,-44,100,100,100,-55,-69,100,-67,-55,100,100,100,100,100,100,100,100,100,2
100,100,100,100,100,-49,100,-69,-36,100,100,100,100,100,-52,-30,100,-44,100,100,100,-51,-71,100,-64,-46,100,100,100,100,100,-79,100,100,100,2
100,-63,100,-85,-84,-54,100,100,-36,-64,-67,100,100,100,-52,-30,100,-44,100,100,100,-56,100,100,-66,-53,100,100,100,100,100,100,100,100,100,2
-75,-63,100,100,100,-51,-86,-69,-36,-66,-65,100,-71,100,-52,-30,100,-44,100,100,100,100,100,100,-64,-58,100,100,100,100,100,100,100,100,100,2
-75,-63,100,-87,100,-51,100,-68,-38,100,100,100,100,100,-52,-30,100,-45,100,100,100,-56,-80,100,-64,-57,100,100,100,100,100,-79,100,100,100,2
100,-64,100,-82,100,-52,100,-66,-38,-65,100,100,100,100,-52,-29,100,-44,100,100,100,-56,100,100,-64,-54,100,100,100,100,100,100,100,100,100,2
-75,-67,100,100,100,-52,-79,-68,-39,-65,100,100,-73,100,-51,-35,100,-44,100,100,100,-56,-78,100,-64,-53,100,100,100,100,100,-74,100,100,100,2
-74,100,100,100,100,-50,100,-69,-38,-66,-66,100,-72,100,-53,-30,100,-45,100,100,100,-55,-80,100,-64,-54,100,100,100,100,100,100,100,100,100,2
-75,-63,-86,100,100,100,100,-68,-37,-65,-65,100,-73,100,100,-29,100,-44,100,100,100,100,100,100,-65,-55,100,100,100,100,100,100,100,100,100,2
-77,100,100,100,100,-52,100,-70,-38,-64,100,100,100,100,-54,-30,100,-45,100,100,100,-56,-72,100,-64,-57,100,100,100,100,100,100,100,100,100,2
-77,-63,100,100,100,-55,100,-70,-37,-64,100,100,-71,100,-52,-29,100,-44,100,100,100,-55,100,100,-63,-57,100,100,100,100,100,100,100,100,100,2
-77,100,100,100,100,-55,100,-71,-38,100,100,100,100,100,-54,-29,100,-41,100,100,100,-56,-71,100,-64,-53,100,100,100,100,100,100,100,100,100,2
-82,-64,100,100,100,-53,100,-73,100,-64,100,100,100,100,-52,-29,100,-44,100,100,100,-55,100,100,-67,-53,100,100,100,100,100,100,100,100,100,2
-82,-64,100,100,100,-50,100,100,-38,100,-67,100,100,100,-53,-28,100,-44,100,100,100,-56,100,100,-67,-57,100,100,100,100,100,100,100,100,100,2
100,-65,100,-86,100,-51,100,-71,-37,-64,-66,100,100,100,100,-29,100,-43,100,100,100,-54,100,100,-60,-56,100,100,100,100,100,100,100,100,100,2
100,-69,100,100,100,-50,100,-70,-36,-65,-68,100,100,100,100,-29,100,-43,100,100,100,-60,-71,100,-67,-55,100,100,100,100,100,100,100,100,100,2
-76,100,100,100,100,100,100,100,-36,100,-68,100,100,100,-52,-29,100,-43,100,100,100,-54,100,100,-66,-53,100,100,100,100,100,100,100,100,100,2
100,100,100,100,100,-53,100,-69,-37,100,100,100,100,100,100,-29,100,-44,100,100,100,-54,100,100,-67,-54,100,100,100,100,100,100,100,100,100,2
100,-64,100,-85,100,-53,100,100,-41,-65,100,100,-72,100,-52,-29,100,-44,100,100,100,-54,100,100,-59,-54,100,100,100,100,100,100,100,100,100,2
100,-64,100,-85,100,100,-86,100,-38,-65,100,100,-76,100,-52,-30,100,-44,100,100,100,-55,100,100,-67,-57,100,100,100,100,100,100,100,100,100,2
100,-64,100,-84,100,-51,100,100,-38,-66,-64,100,100,100,-51,-30,100,-44,100,100,100,-56,100,100,-66,-47,100,100,100,100,100,100,100,100,100,2
-74,-63,100,100,100,-51,100,-69,-36,-64,100,100,100,100,-51,-30,100,-43,100,100,100,-56,100,100,-66,-55,100,100,100,100,100,100,100,100,100,2
100,-66,100,-65,100,-53,100,-69,-36,100,100,100,-72,100,-52,-29,100,-44,100,100,100,100,100,100,-56,-56,100,100,100,100,100,-76,100,100,100,2
100,-64,100,100,100,100,-85,-70,-37,100,100,100,100,100,-51,-29,100,-44,100,100,100,-56,100,100,-65,-54,100,100,100,100,100,100,100,100,100,2
-75,100,100,100,100,-57,100,100,-37,-64,100,100,-62,100,-52,-29,100,-42,100,100,100,-55,100,100,-67,-48,100,100,100,100,100,100,100,100,100,2
-82,-65,100,100,100,-54,100,-71,-38,-66,-65,100,100,100,-51,-29,100,-42,100,100,100,-54,100,100,-67,-53,100,100,100,100,100,-77,100,100,100,2
-74,-63,100,100,-84,-54,100,-70,-37,-66,100,100,100,100,-52,-28,100,-43,100,100,100,-53,-70,100,-66,-57,100,100,100,100,100,-73,100,100,100,2
100,100,100,100,100,100,-85,-71,-37,100,-65,100,100,100,100,-29,100,-43,100,100,100,-56,-70,100,-66,-53,100,100,100,100,100,100,100,100,100,2
100,-64,100,-64,100,-55,100,100,-37,-66,-66,100,100,100,-48,-28,100,-43,100,100,100,-56,100,100,-66,-56,100,100,100,100,100,100,100,100,100,2
-79,-64,100,100,100,-52,100,-69,-38,100,-66,100,100,100,-51,-29,100,-44,100,100,100,-54,100,100,-64,-52,100,100,100,100,100,100,100,100,100,2
100,100,100,100,100,-52,100,-71,-39,-65,100,100,100,100,-51,100,100,-44,100,100,100,-53,100,100,-65,-46,100,100,100,100,100,100,100,100,100,2
100,-69,100,100,100,-51,100,-73,-38,100,100,100,100,100,-53,-30,100,-44,100,100,100,100,100,100,-64,-47,100,100,100,100,100,100,100,100,100,2
100,-65,100,-83,100,-51,100,-73,-37,100,-66,100,100,100,-51,-29,100,-43,100,100,100,-55,100,100,-66,-46,100,100,100,100,100,100,100,100,100,2
100,-68,100,100,100,-52,100,-71,-37,-65,100,100,100,100,-52,-29,100,-44,100,100,100,-53,-70,100,-65,-47,100,100,100,100,100,-75,100,100,100,2
100,100,100,100,100,-52,100,-71,-37,100,100,100,100,100,100,-30,100,-44,100,100,100,-56,100,100,-66,-53,100,100,100,100,100,100,100,100,100,2
100,100,100,100,100,-54,100,100,-36,100,100,100,100,100,-51,-29,100,-44,100,100,100,100,100,100,-66,-53,100,100,100,100,100,100,100,100,100,2
100,-64,100,-64,100,100,100,100,-36,-64,-67,100,-73,100,100,-30,100,-44,100,100,100,-56,-71,100,-65,-56,100,100,100,100,100,100,100,100,100,2
100,-64,100,100,100,100,100,-71,-35,-64,-67,100,100,100,-51,-30,100,-44,100,100,100,-56,-70,100,-66,-56,100,100,100,100,100,-76,100,100,100,2
-80,100,100,-82,100,-52,100,100,-38,-66,100,100,-71,100,-51,-29,100,-44,100,100,100,-56,100,100,-66,-52,100,100,100,100,100,100,100,100,100,2
100,-67,-86,100,100,-52,100,-70,-38,-64,-65,100,-72,100,-51,-30,100,-45,100,100,100,-55,-75,100,-66,-54,100,100,100,100,100,100,100,100,100,2
-76,-61,100,100,100,-52,100,-68,-39,-64,100,100,100,100,-51,-29,100,-42,100,100,100,-56,100,100,-67,-52,100,100,100,100,100,100,100,100,100,2
-76,-60,100,-85,100,-54,100,-72,-38,-64,100,100,100,100,-51,-29,100,-45,100,100,100,-54,100,100,-66,-57,100,100,100,100,100,-76,100,100,100,2
-75,-63,100,-83,100,-53,100,100,-37,-65,100,100,100,100,-52,-29,100,-45,100,100,100,-53,100,100,-67,-47,100,100,100,100,100,100,100,100,100,2
-73,100,100,100,100,-56,100,100,-38,-65,-67,100,-72,100,100,-30,100,-44,100,100,100,-56,100,100,-67,-48,100,100,100,100,100,-77,100,100,100,2
