@relation Sony_Xperia_Train_MF-weka.filters.unsupervised.attribute.NumericToNominal-Rlast

@attribute X numeric
@attribute Y numeric
@attribute Z numeric
@attribute REF_POINT {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}

@data
-8.816528,-7.572556,-22.83268,14
-8.639526,-7.754135,-22.650909,14
-8.374023,-7.935715,-22.19696,14
-8.639526,-7.844925,-22.83268,14
-8.905029,-7.209206,-23.014069,14
-8.728027,-7.118607,-22.92347,14
-8.108521,-7.390785,-23.195839,14
-8.728027,-7.935524,-22.741699,14
-9.082031,-7.299805,-23.014069,14
-9.170532,-7.299805,-23.104858,14
-9.170532,-7.572365,-23.195839,14
-8.816528,-7.844925,-23.377419,14
-8.728027,-7.663155,-23.195648,14
-8.285522,-7.663155,-22.741699,14
-8.816528,-7.481575,-23.014259,14
-8.99353,-7.753944,-23.195648,14
-8.816528,-7.935715,-23.377228,14
-8.639526,-7.844734,-23.558807,14
-8.728027,-7.481384,-23.286438,14
-15.192986,2.340698,-28.404236,15
-15.369606,2.340698,-29.130554,15
-15.81192,2.340698,-29.221535,15
-15.634918,2.431488,-29.948235,15
-15.104103,2.613068,-29.584885,15
-15.457726,2.703857,-28.949165,15
-15.634918,2.703857,-28.858185,15
-15.458107,2.885437,-29.221344,15
-15.546608,2.794647,-28.949165,15
-15.192604,2.340698,-28.767586,15
-15.369415,2.068329,-28.858185,15
-15.546608,2.249908,-29.130745,15
-15.546417,2.522278,-29.221725,15
-15.811539,2.068329,-28.949165,15
-15.458107,2.431488,-28.495026,15
-15.546417,2.431488,-28.767395,15
-15.369606,2.068329,-28.858376,15
-15.104485,1.977539,-28.767586,15
-15.281296,2.159119,-28.949165,15
-15.281296,2.340698,-29.039764,15
-15.458107,2.159119,-29.403114,15
-15.546608,2.159119,-29.675674,15
-15.546608,2.159119,-29.039764,15
-15.634918,2.340698,-29.039955,15
-15.811539,2.431488,-29.403114,15
-15.281105,2.794647,-28.858185,15
-15.015793,2.703857,-28.858376,15
-15.546417,2.159119,-29.130936,15
-15.192795,2.340698,-28.767776,15
-14.573479,2.249908,-29.312325,15
-15.546417,2.249908,-28.858185,15
-15.457916,2.340698,-28.948975,15
-15.723228,2.522278,-28.948975,15
-15.369606,1.977539,-28.858185,15
-15.281296,2.159119,-29.494095,15
-15.015984,1.61438,-28.586006,15
-15.369606,1.795959,-28.767776,15
-15.81192,2.249908,-29.130745,15
-16.254044,2.340698,-29.040146,15
-15.90023,1.795959,-29.039955,15
-10.057259,-1.96209,-24.067116,16
-9.810638,-2.127075,-24.168015,16
-10.028458,-2.381897,-23.264313,16
-9.703445,-2.507019,-23.431206,16
-9.349823,-2.416229,-23.885345,16
-10.234261,-2.597809,-24.248886,16
-9.791756,-2.779388,-24.249077,16
-9.349442,-2.325439,-23.885155,16
-9.526443,-2.507019,-23.521805,16
-9.791756,-2.23465,-23.794556,16
-10.499573,-1.689911,-23.794556,16
-9.968567,-1.599121,-23.612595,16
-9.880066,-2.05307,-23.521614,16
-9.526634,-2.416229,-23.885155,16
-9.172821,-2.870178,-23.703575,16
-10.14595,-2.14386,-23.885345,16
-9.880447,-1.780701,-23.521996,16
-10.14576,-1.87149,-23.249245,16
-9.880447,-1.96228,-24.067116,16
-9.349632,-1.68972,-24.067307,16
-9.614754,-1.78051,-23.976326,16
-9.880447,-2.14386,-23.885345,16
-9.791946,-2.416229,-23.521996,16
-9.703445,-2.597809,-23.703766,16
-10.057068,-2.507019,-23.794174,16
-10.23407,-3.051758,-23.612595,16
-10.234261,-2.05307,-23.521614,16
-9.968758,-1.87149,-23.703575,16
-9.968758,-2.507019,-24.067307,16
-9.880447,-1.96209,-24.157906,16
-9.261322,-2.234459,-23.976135,16
-10.057259,-2.23465,-23.885345,16
-9.615326,-2.325249,-23.794556,16
-8.819389,-2.325439,-24.612045,16
-9.438133,-2.325439,-24.066734,16
-9.791756,-1.689911,-23.430824,16
-9.703636,-1.96209,-23.794365,16
-10.057449,-1.78051,-23.794746,16
-9.791946,-2.325439,-23.885536,16
-9.791946,-2.507019,-24.430466,16
-8.079529,3.616524,-30.074692,17
-8.433342,3.707504,-29.983711,17
-8.16803,3.435135,-30.165291,17
-8.433342,3.616905,-30.619431,17
-8.433533,3.616905,-30.34687,17
-8.433342,3.071785,-30.801392,17
-8.610344,3.253555,-30.619812,17
-8.964539,4.071045,-30.710411,17
-8.345032,3.525734,-30.891991,17
-8.345032,3.253174,-30.983162,17
-8.964348,3.707695,-30.892181,17
-8.875847,3.980064,-30.438042,17
-8.345032,3.888893,-30.438042,17
-8.964348,3.434753,-30.34687,17
-8.698654,3.343964,-30.528641,17
-8.079529,3.434753,-31.255531,17
-8.610535,3.707123,-30.71022,17
-8.698845,3.798294,-30.25589,17
-7.991028,3.344345,-30.256081,17
-7.902527,3.162384,-30.710411,17
-8.16803,3.343964,-31.164742,17
-8.256531,3.434753,-30.528831,17
-8.522034,3.525925,-30.165482,17
-8.16803,3.525543,-30.347061,17
-8.610535,3.707504,-30.528831,17
-8.610535,3.707504,-30.801392,17
-8.610535,3.525925,-30.982971,17
-8.345032,2.980995,-31.164742,17
-8.522034,3.889084,-30.347252,17
-9.406853,3.525543,-29.529762,17
-8.787346,3.616524,-29.983902,17
-8.787346,3.889084,-30.710602,17
-8.698845,4.070854,-30.801392,17
-8.610153,3.889084,-30.528831,17
-8.433342,3.707314,-30.710411,17
-8.16803,3.434944,-30.801392,17
-8.079529,3.707314,-30.528831,17
-8.16803,3.525734,-30.438042,17
-8.256531,3.616524,-30.347252,17
-8.345032,3.434753,-30.528831,17
-10.669708,-1.651001,-26.927948,18
-10.846519,-2.01416,-27.109528,18
-10.404396,-2.468109,-27.381897,18
