@relation 'LogDosyasi_Samsung_Tablet_Train_MF-weka.filters.unsupervised.attribute.Reorder-R2,3,4,1-weka.filters.unsupervised.attribute.NumericToNominal-Rlast'

@attribute X numeric
@attribute Y numeric
@attribute Z numeric
@attribute REF_POINT {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}

@data
13.679999,-19.799999,-36.599998,14
13.2,-20.4,-36.779999,14
13.08,-19.859999,-36.48,14
13.62,-19.68,-35.82,14
14.099999,-19.74,-36.239998,14
13.86,-19.799999,-36.599998,14
13.62,-19.439999,-36.540001,14
13.259999,-19.26,-35.939999,14
13.44,-19.439999,-36,14
13.86,-19.32,-36.18,14
13.92,-19.08,-36.360001,14
13.74,-19.5,-36.719997,14
14.04,-19.139999,-36.540001,14
14.04,-18.719999,-36.48,14
14.46,-18.059999,-36.84,14
14.28,-18.42,-36.540001,14
13.74,-19.92,-36.719997,14
13.5,-19.98,-36.719997,14
13.92,-19.92,-36.48,14
13.98,-19.859999,-36.540001,14
13.559999,-19.859999,-36.719997,14
13.62,-19.559999,-36.719997,14
13.38,-19.92,-36.959999,14
13.32,-19.98,-36.779999,14
13.38,-19.02,-36.779999,14
13.74,-19.26,-36.779999,14
13.86,-19.619999,-36.360001,14
13.98,-19.5,-36.48,14
13.799999,-19.559999,-36.599998,14
13.74,-19.5,-36.239998,14
13.86,-19.08,-36.18,14
13.559999,-19.199999,-36.84,14
14.04,-19.74,-36.84,14
14.099999,-19.139999,-36.48,14
13.92,-19.08,-36.419998,14
13.799999,-19.379999,-36.48,14
6.3,-24.6,-39,15
6.72,-25.859999,-38.759998,15
6.42,-26.16,-38.459999,15
5.82,-26.279999,-38.459999,15
5.64,-26.519999,-38.52,15
5.64,-26.879999,-38.700001,15
5.7,-25.92,-38.52,15
5.4,-26.459999,-38.399998,15
5.52,-26.459999,-38.099998,15
5.88,-26.459999,-38.219997,15
5.82,-26.16,-37.919998,15
6.18,-25.439999,-37.799999,15
6.18,-25.68,-38.579998,15
6.36,-25.619999,-38.399998,15
6.24,-26.279999,-38.219997,15
6.24,-26.16,-38.34,15
6.54,-25.199999,-38.82,15
6.12,-25.439999,-38.399998,15
6.48,-26.16,-38.399998,15
6.18,-25.859999,-38.639999,15
6.18,-25.74,-38.639999,15
6.72,-26.099998,-38.82,15
6.78,-25.139999,-38.939999,15
6.72,-25.26,-38.52,15
6.6,-25.199999,-38.16,15
6.36,-25.98,-37.98,15
6.24,-25.799999,-38.459999,15
5.58,-26.699999,-38.459999,15
5.58,-25.799999,-38.219997,15
5.52,-26.16,-38.399998,15
6.24,-26.639999,-38.939999,15
6.06,-26.519999,-38.399998,15
6.24,-26.519999,-38.459999,15
6,-25.74,-38.219997,15
5.76,-26.16,-38.279999,15
5.88,-26.279999,-38.52,15
5.88,-26.219999,-38.459999,15
6.54,-25.92,-38.219997,15
5.94,-26.039999,-38.279999,15
5.64,-26.34,-38.82,15
10.62,-19.74,-37.200001,16
9.719999,-21.42,-36.540001,16
9.48,-21.42,-36.779999,16
10.26,-20.279999,-37.200001,16
9.78,-21.119999,-37.559998,16
9.599999,-21.9,-37.259998,16
10.08,-21.539999,-36.84,16
9.9,-21.42,-37.02,16
9.36,-21.84,-37.139999,16
9.36,-21.719999,-36.48,16
9.66,-21.719999,-36.899998,16
9.36,-21.42,-36.899998,16
9.54,-21.6,-36.84,16
9.42,-21.779999,-36.779999,16
9.66,-22.26,-36.84,16
9.66,-22.08,-36.48,16
9.96,-21.299999,-36.84,16
9.78,-20.58,-36.84,16
9.48,-21.539999,-36.719997,16
9.66,-21.18,-36.84,16
9.54,-21.9,-36.599998,16
9.78,-21.84,-36.599998,16
9.78,-21.9,-36.599998,16
9.42,-21.6,-36.599998,16
9.96,-20.879999,-36.599998,16
10.139999,-20.16,-37.02,16
9.84,-20.699999,-37.200001,16
10.139999,-20.939999,-37.200001,16
10.08,-20.639999,-36.899998,16
10.26,-20.76,-36.959999,16
9.96,-21.059999,-37.380001,16
9.66,-21.66,-37.079998,16
9.96,-21.42,-37.32,16
9.78,-21.24,-37.259998,16
9.3,-21.42,-37.079998,16
9.66,-21.779999,-37.200001,16
9.48,-21.9,-36.959999,16
9.599999,-21.959999,-36.899998,16
9.66,-21.84,-37.259998,16
9.599999,-21.66,-36.899998,16
4.98,-15.599999,-43.379997,17
4.08,-17.58,-43.200001,17
3.24,-20.16,-42,17
3.48,-19.799999,-42.48,17
3,-20.4,-41.82,17
3.36,-20.219999,-41.879997,17
3.24,-19.92,-42.540001,17
2.88,-20.459999,-42.360001,17
2.46,-20.699999,-41.759998,17
2.4,-21.18,-41.879997,17
2.34,-21.299999,-42,17
2.58,-21.299999,-42.119999,17
3.06,-19.92,-41.639999,17
3.18,-19.98,-41.34,17
2.94,-20.939999,-41.939999,17
3.48,-20.52,-41.399998,17
3.12,-20.1,-41.579998,17
2.52,-20.34,-41.82,17
2.34,-20.219999,-41.52,17
2.46,-20.1,-41.219997,17
2.28,-20.16,-40.98,17
3.06,-19.92,-41.34,17
3.42,-20.039999,-41.879997,17
3.48,-19.26,-42.18,17
3.54,-19.199999,-41.639999,17
3.48,-19.619999,-42.119999,17
3,-20.4,-42.119999,17
3.24,-20.219999,-41.52,17
3.54,-20.039999,-41.579998,17
3.48,-19.5,-41.52,17
2.94,-19.98,-41.52,17
2.7,-20.279999,-41.52,17
3,-19.92,-41.040001,17
2.82,-19.98,-41.34,17
2.52,-20.699999,-41.219997,17
2.34,-20.82,-41.099998,17
2.7,-20.76,-41.219997,17
2.82,-20.279999,-41.52,17
2.76,-20.52,-41.639999,17
3.42,-19.92,-41.879997,17
8.88,-17.459999,-40.02,18
8.52,-18.059999,-39.66,18
8.58,-18.959999,-39.239998,18
8.099999,-19.139999,-39.18,18
7.68,-19.439999,-38.939999,18
8.22,-18.42,-39.599998,18
8.58,-19.859999,-39.059998,18
8.4,-19.92,-38.759998,18
8.28,-19.559999,-39.059998,18
7.98,-19.559999,-39.119999,18
8.58,-20.039999,-38.459999,18
8.4,-19.98,-39.239998,18
7.62,-19.439999,-39.239998,18
7.62,-19.439999,-38.879997,18
7.92,-19.02,-39.719997,18
8.04,-19.379999,-38.879997,18
8.46,-18.24,-38.879997,18
8.82,-18.779999,-39.059998,18
8.099999,-19.26,-39.18,18
8.16,-19.74,-39.540001,18
8.04,-20.279999,-39.299999,18
8.099999,-19.799999,-38.82,18
7.8,-19.74,-38.82,18
7.62,-20.039999,-38.879997,18
7.86,-19.799999,-39,18
7.92,-19.799999,-38.879997,18
8.099999,-19.74,-38.459999,18
8.46,-19.5,-39.299999,18
8.58,-19.08,-39.299999,18
8.4,-18.779999,-38.939999,18
7.98,-18.9,-38.939999,18
8.34,-18.719999,-39.18,18
8.4,-18.959999,-39.48,18
8.099999,-19.32,-39.48,18
7.68,-19.379999,-38.939999,18
7.92,-19.68,-39,18
8.099999,-19.799999,-39.419998,18
7.98,-20.1,-38.579998,18
7.62,-19.199999,-38.939999,18
7.92,-19.439999,-38.939999,18
-1.92,-16.74,-24.84,19
